gene,symbol,ecocyc_id,start,end,strand
b4798,ysdE,G0-17044,3853766,3853840,-
b3673,emrD,EG11693,3853922,3855106,+
b3674,yidF,EG11694,3855114,3855611,-
b3675,yidG,EG11695,3855608,3855970,-
b3676,yidH,EG11696,3855960,3856307,-
b3677,yidI,EG11697,3856415,3856864,+
b3678,yidJ,EG11705,3856911,3858404,-
b3679,yidK,EG11706,3858401,3860116,-
b3680,yidL,EG11707,3860283,3861176,+
b3681,b3681,,,,
b3682,glvB,EG11709,3861987,3862472,-
b3683,glvC,EG11710,3862497,3863603,-
b3684,yidP,EG11711,3863899,3864615,+
b3685,yidE,EG11536,3864612,3866273,-
b3686,ibpB,EG11535,3866469,3866897,-
b3687,ibpA,EG11534,3867009,3867422,-
b3688,yidQ,EG11712,3867728,3868060,+
b3689,yidR,EG11713,3868062,3869309,-
b3690,cbrA,EG11714,3869377,3870441,+
b3691,dgoT,EG20053,3870438,3871730,-
b4478,dgoD,GB4478,3871850,3872998,-
b4477,dgoA,EG20049,3872995,3873612,-
b3693,dgoK,EG20051,3873596,3874474,-
b4479,dgoR,G7789,3874471,3875160,-
b3696,yidX,EG11719,3875438,3876094,+
b3697,yidA,EG11195,3876140,3876952,-
b3698,yidB,EG11196,3877067,3877465,-
b3699,gyrB,EG10424,3877705,3880119,-
b3700,recF,EG10828,3880148,3881221,-
b3701,dnaN,EG10242,3881221,3882321,-
b3702,dnaA,EG10235,3882326,3883729,-
b4757,ysdD,G0-16751,3884026,3884106,+
b3703,rpmH,EG10892,3884336,3884476,+
b3704,rnpA,EG10862,3884493,3884852,+
b4557,yidD,G0-10470,3884816,3885073,+
b3705,yidC,EG11197,3885076,3886722,+
b3706,mnmE,EG10997,3886828,3888192,+
b3707,tnaC,EG11276,3888435,3888509,+
b3708,tnaA,EG11005,3888730,3890145,+
b3709,tnaB,EG11006,3890236,3891483,+
b3710,mdtL,EG11720,3891615,3892790,+
b3711,yidZ,EG11721,3892765,3893724,+
b3712,yieE,EG11722,3893881,3894630,+
b3713,yieF,EG11723,3894652,3895218,+
b3714,adeP,EG11724,3895272,3896609,-
b3715,yieH,EG11725,3896774,3897439,+
b3716,cbrB,EG11726,3897506,3897973,+
b3717,cbrC,EG11727,3898022,3898609,+
b3718,yieK,EG11728,3898671,3899393,-
b3719,yieL,EG11729,3899408,3900577,-
b3720,bglH,EG11364,3900604,3902220,-
b3721,bglB,EG10114,3902289,3903701,-
b3722,bglF,EG10115,3903720,3905597,-
b3723,bglG,EG10116,3905731,3906567,-
b3724,phoU,EG10735,3906853,3907578,-
b3725,pstB,EG10783,3907593,3908366,-
b3726,pstA,EG10782,3908549,3909439,-
b3727,pstC,EG10784,3909439,3910398,-
b3728,pstS,EG10734,3910485,3911525,-
b3729,glmS,EG10382,3911839,3913668,-
b3730,glmU,EG11198,3913830,3915200,-
b3731,atpC,EG10100,3915553,3915972,-
b3732,atpD,EG10101,3915993,3917375,-
b3733,atpG,EG10104,3917402,3918265,-
b3734,atpA,EG10098,3918316,3919857,-
b3735,atpH,EG10105,3919870,3920403,-
b3736,atpF,EG10103,3920418,3920888,-
b3737,atpE,EG10102,3920950,3921189,-
b3738,atpB,EG10099,3921236,3922051,-
b3739,atpI,EG10106,3922060,3922440,-
b3740,rsmG,EG10376,3923057,3923680,-
b3741,mnmG,EG10375,3923744,3925633,-
b3742,mioC,EG11199,3926012,3926455,-
b3743,asnC,EG10093,3926545,3927003,-
b3744,asnA,EG10091,3927155,3928147,+
b3745,viaA,EG11730,3928152,3929603,-
b3746,ravA,EG11731,3929597,3931093,-
b3747,kup,EG11541,3931316,3933184,+
b3748,rbsD,EG10817,3933351,3933770,+
b3749,rbsA,EG10814,3933778,3935283,+
b3750,rbsC,EG10816,3935288,3936253,+
b3751,rbsB,EG10815,3936278,3937168,+
b3752,rbsK,EG10818,3937294,3938223,+
b3753,rbsR,EG10819,3938227,3939219,+
b3754,hsrA,EG11732,3939185,3940612,-
b3755,yieP,EG11733,3940635,3941327,-
b3756,rrsC,EG30086,3941808,3943349,+
b3757,gltU,EG30033,3943435,3943510,+
b3758,rrlC,EG30079,3943704,3946607,+
b3759,rrfC,EG30072,3946700,3946819,+
b3760,aspT,EG30023,3946872,3946948,+
b3761,trpT,EG30105,3946957,3947032,+
b4480,hdfR,EG11449,3947128,3947967,-
b3764,maoP,EG11450,3948086,3948424,+
b3765,yifB,EG11260,3948449,3949969,-
b3766,ilvL,EG11270,3950322,3950420,+
b4669,ilvX,G0-10641,3950507,3950557,+
b3769,ilvM,EG10501,3952201,3952464,+
b3770,ilvE,EG10497,3952484,3953413,+
b3771,ilvD,EG10496,3953478,3955328,+
b3772,ilvA,EG10493,3955331,3956875,+
b3773,ilvY,EG10503,3956927,3957820,-
b3774,ilvC,EG10495,3957970,3959445,+
b3775,ppiC,EG12352,3959532,3959813,-
b3778,rep,EG10837,3960677,3962698,+
b3779,gpp,EG10413,3962745,3964229,-
b3780,rhlB,EG10844,3964365,3965630,-
b3781,trxA,EG11031,3965761,3966090,+
b3782,rhoL,EG12428,3966231,3966332,+
b3783,rho,EG10845,3966417,3967676,+
b3784,wecA,EG10840,3967916,3969019,+
b3785,wzzE,EG11295,3969031,3970077,+
b3786,wecB,EG11451,3970133,3971263,+
b3787,wecC,EG11452,3971260,3972522,+
b3788,rffG,EG11453,3972522,3973589,+
b3789,rffH,EG11454,3973608,3974489,+
b3790,rffC,EG11455,3974467,3975141,+
b3791,wecE,EG11456,3975146,3976276,+
b3792,wzxE,EG11486,3976278,3977528,+
b4481,wecF,G7800,3977525,3978604,+
b3793,wzyE,EG11457,3978601,3979953,+
b3794,rffM,EG11458,3979956,3980696,+
b3795,thrP,EG11459,3980887,3982272,+
b3796,argX,EG30017,3982375,3982451,+
b3797,hisR,EG30042,3982509,3982585,+
b3798,leuT,EG30049,3982606,3982692,+
b3799,proM,EG30068,3982735,3982811,+
b3800,aslB,EG10090,3982958,3984193,+
b3801,aslA,EG10089,3984352,3986007,-
b4456,glmZ,G0-8873,3986432,3986603,+
b3802,hemY,EG10434,3986686,3987882,-
b3803,hemX,EG10433,3987885,3989066,-
b3804,hemD,EG10430,3989088,3989828,-
b3805,hemC,EG10429,3989825,3990766,-
b3806,cyaA,EG10170,3991153,3993699,+
b3807,cyaY,EG11653,3993739,3994059,-
b3808,yzcX,G7802,3993850,3994335,+
b4558,lptM,G0-10471,3994522,3994725,+
b3809,dapF,EG10209,3994762,3995586,+
b3810,yigA,EG11201,3995583,3996290,+
b3811,xerC,EG11069,3996287,3997183,+
b3812,yigB,EG11202,3997183,3997899,+
b3813,uvrD,EG11064,3997983,4000145,+
b4482,yigE,EG11462,4000292,4001056,-
b4799,ysgD,G0-17045,4001218,4001274,+
b3816,corA,EG11463,4001426,4002376,+
b3817,yigF,EG11464,4002419,4002799,-
b3818,yigG,EG11465,4002813,4003193,-
b3819,rarD,EG11466,4003288,4004178,-
b3820,yigI,EG11467,4004230,4004697,-
b3821,pldA,EG10738,4004862,4005731,+
b3822,recQ,EG10833,4005864,4007693,+
b3823,rhtC,EG11468,4007757,4008377,+
b3824,rhtB,EG11469,4008439,4009059,-
b3825,pldB,EG10739,4009170,4010192,+
b3826,yigL,EG11470,4010200,4011000,+
b3827,bioP,EG11471,4011076,4011975,+
b3828,metR,EG10591,4011863,4012816,-
b3829,metE,EG10584,4013053,4015314,+
b3830,ysgA,G7804,4015354,4016169,-
b3831,udp,EG11045,4016431,4017192,+
b3832,rmuC,EG11472,4017333,4018760,+
b3833,ubiE,EG11473,4018855,4019610,+
b3834,ubiJ,EG11474,4019624,4020229,+
b4707,esrE,G0-10737,4019978,4020229,+
b3835,ubiB,EG11476,4020226,4021866,+
b3836,tatA,G7806,4021945,4022214,+
b3838,tatB,G7808,4022218,4022733,+
b3839,tatC,EG11479,4022736,4023512,+
b4483,tatD,EG11481,4023554,4024336,+
b3842,rfaH,EG10839,4024333,4024821,-
b3843,ubiD,EG11396,4024988,4026481,+
b3844,fre,EG10334,4026527,4027228,+
b3845,fadA,EG10278,4027609,4028772,-
b3846,fadB,EG10279,4028782,4030971,-
b3847,pepQ,EG10698,4031161,4032492,+
b3848,yigZ,EG11484,4032492,4033106,+
b3849,trkH,EG11021,4033145,4034596,+
b3850,hemG,EG11485,4034608,4035153,+
b3851,rrsA,EG30084,4035531,4037072,+
b3852,ileT,EG30043,4037141,4037217,+
b3853,alaT,EG30008,4037260,4037335,+
b3854,rrlA,EG30077,4037519,4040423,+
b3855,rrfA,EG30070,4040517,4040636,+
b3856,mobB,EG11828,4040906,4041433,-
b3857,mobA,EG11829,4041415,4041999,-
b3858,yihD,EG11830,4042069,4042338,+
b3859,srkA,EG11831,4042415,4043401,+
b3860,dsbA,EG11297,4043418,4044044,+
b3861,yihF,EG11832,4044199,4045629,+
b3862,yihG,EG11833,4045670,4046602,-
b3863,polA,EG10746,4046966,4049752,+
b3864,spf,EG30098,4049899,4050009,+
b3865,yihA,EG11203,4050133,4050765,-
b4457,csrC,G0-8874,4051036,4051281,+
b3866,yihI,EG11835,4051347,4051856,+
b3867,hemN,EG11836,4052045,4053418,+
b4686,yshB,G0-10657,4053647,4053757,-
b3868,glnG,EG10385,4053869,4055278,-
b3869,glnL,EG10387,4055290,4056339,-
b3870,glnA,EG10383,4056625,4058034,-
b3871,bipA,EG11837,4058407,4060230,+
b3872,yihL,EG11838,4060447,4061157,+
b3873,yihM,EG11839,4061165,4062145,+
b3874,yihN,EG11840,4062247,4063512,+
b3875,ompL,G7814,4063603,4064295,-
b3876,yihO,EG11841,4064363,4065766,-
b3877,yihP,EG11842,4065809,4067194,-
b3878,yihQ,EG11843,4067240,4069276,-
b3879,yihR,EG11844,4069475,4070401,-
b3880,yihS,EG11845,4070515,4071756,-
b3881,yihT,EG11846,4071773,4072651,-
b3882,yihU,EG11847,4072675,4073571,-
b3883,yihV,EG11848,4073739,4074635,+
b3884,csqR,EG11849,4074669,4075454,+
b3885,yihX,EG11850,4075553,4076152,+
b3886,yihY,EG11851,4076146,4077018,+
b3887,dtd,EG11852,4077015,4077452,+
b3888,madA,EG11853,4077449,4078438,+
b3889,yiiE,EG11854,4079291,4079509,+
b3890,yiiF,EG11855,4079751,4079969,+
b3891,fdhE,EG10284,4080299,4081228,-
b3892,fdoI,EG11856,4081225,4081860,-
b3893,fdoH,EG11857,4081857,4082759,-
b3894,fdoG,EG11858,4082772,4085822,-
b3895,fdhD,EG11859,4086016,4086849,+
b3896,yiiG,EG11860,4087002,4088057,+
b3897,frvR,EG11861,4088107,4089855,-
b3898,frvX,EG11862,4089855,4090925,-
b3899,frvB,EG11863,4090915,4092366,-
b3900,frvA,EG11864,4092377,4092823,-
b3901,rhaM,EG11865,4093124,4093438,-
b3902,rhaD,EG11866,4093448,4094272,-
b3903,rhaA,EG11867,4094723,4095982,-
b3904,rhaB,EG11868,4095979,4097448,-
b3905,rhaS,EG10843,4097736,4098572,+
b3906,rhaR,EG10842,4098646,4099494,+
b3907,rhaT,EG11313,4099491,4100525,-
b3908,sodA,EG10953,4100810,4101430,+
b3909,kdgT,EG11869,4101690,4102673,+
b3910,yiiM,EG11870,4102822,4103496,+
b3911,cpxA,EG10163,4103602,4104975,-
b3912,cpxR,EG10020,4104972,4105670,-
b4484,cpxP,G7816,4105820,4106320,+
b4716,cpxQ,G0-16649,4106330,4106387,+
b3915,fieF,EG11873,4106469,4107371,+
b3916,pfkA,EG10699,4107552,4108514,+
b3917,sbp,EG10929,4108834,4109823,+
b3918,cdh,EG10138,4109930,4110685,+
b3919,tpiA,EG11015,4110740,4111507,-
b3920,yiiQ,EG11874,4111615,4112214,-
b3921,yiiR,EG11875,4112315,4112755,+
b3922,yiiS,EG11876,4112967,4113266,+
b3923,uspD,EG11877,4113293,4113721,+
b3924,fpr,EG10628,4113726,4114472,-
b3925,glpX,EG11517,4114569,4115579,-
b3926,glpK,EG10398,4115714,4117222,-
b3927,glpF,EG10396,4117245,4118090,-
b3928,zapB,EG11878,4118515,4118760,+
b3929,rraA,EG11879,4118845,4119330,-
b3930,menA,EG11880,4119423,4120349,-
b3931,hslU,EG11881,4120416,4121747,-
b3932,hslV,EG11676,4121757,4122287,-
b3933,ftsN,EG11529,4122380,4123339,-
b3934,cytR,EG10200,4123431,4124456,-
b3935,priA,EG10763,4124612,4126810,-
b3936,rpmE,EG10889,4127013,4127225,+
b3937,yiiX,EG11882,4127286,4127894,-
b3938,metJ,EG10588,4128078,4128395,-
b3939,metB,EG10582,4128672,4129832,+
b3940,metL,EG10590,4129835,4132267,+
b3941,metF,EG10585,4132616,4133506,+
b3942,katG,EG10511,4133835,4136015,+
b3943,yijE,EG11902,4136108,4137013,+
b3944,yijF,EG11903,4137040,4137657,-
b3945,gldA,EG11904,4137932,4139035,-
b3946,fsaB,EG11905,4139046,4139708,-
b3947,ptsA,EG11906,4139720,4142221,-
b3949,frwC,EG11908,4142530,4143609,+
b3950,frwB,EG11909,4143624,4143944,+
b3951,pflD,EG11910,4143995,4146292,+
b3952,pflC,EG11911,4146258,4147136,+
b3953,frwD,EG11912,4147138,4147479,+
b3954,yijO,EG11913,4147466,4148317,-
b3955,eptC,EG11914,4148532,4150265,-
b3956,ppc,EG10756,4150447,4153098,-
b3957,argE,EG11286,4153696,4154847,-
b3958,argC,EG10065,4155001,4156005,+
b3959,argB,EG10064,4156013,4156789,+
b3960,argH,EG11223,4156850,4158223,+
b4458,oxyS,EG31116,4158278,4158394,-
b3961,oxyR,EG10681,4158490,4159407,+
b3962,sthA,EG11428,4159390,4160790,-
b3963,fabR,EG11394,4161067,4161771,+
b3964,yijD,EG11395,4161771,4162130,+
b3965,trmA,EG11022,4162170,4163270,-
b3966,btuB,EG10126,4163639,4165483,+
b3967,murI,EG11204,4165428,4166285,+
b3968,rrsB,EG30085,4166659,4168200,+
b3969,gltT,EG30032,4168372,4168447,+
b3970,rrlB,EG30078,4168641,4171544,+
b3971,rrfB,EG30071,4171637,4171756,+
b3972,murB,EG11205,4172057,4173085,+
b3973,birA,EG10123,4173082,4174047,+
b3974,coaA,EG10922,4174076,4175026,-
b3976,thrU,EG30102,4175388,4175463,+
b3977,tyrU,EG30107,4175472,4175556,+
b3978,glyT,EG30036,4175673,4175747,+
b3979,thrT,EG30101,4175754,4175829,+
b3980,tufB,EG11037,4175944,4177128,+
b3981,secE,EG10939,4177358,4177741,+
b3982,nusG,EG10667,4177743,4178288,+
b3983,rplK,EG10872,4178447,4178875,+
b3984,rplA,EG10864,4178879,4179583,+
b3985,rplJ,EG10871,4179996,4180493,+
b3986,rplL,EG10873,4180560,4180925,+
b3987,rpoB,EG10894,4181245,4185273,+
b3988,rpoC,EG10895,4185350,4189573,+
b3989,yjaZ,EG11429,4189786,4190325,+
b4691,sroH,G0-9388,4190327,4190487,-
b3990,thiH,EG11590,4190735,4191868,-
b3991,thiG,EG11589,4191865,4192635,-
b4407,thiS,G1,4192637,4192837,-
b3992,thiF,EG11587,4192821,4193576,-
b3993,thiE,EG11586,4193569,4194204,-
b3994,thiC,EG11585,4194204,4196099,-
b3995,rsd,EG11738,4196332,4196808,-
b3996,nudC,EG11702,4196903,4197676,+
b3997,hemE,EG11543,4197716,4198780,+
b3998,nfi,EG11915,4198790,4199461,+
b3999,yjaG,EG11916,4199504,4200094,+
b4000,hupA,EG10466,4200281,4200553,+
b4001,yjaH,EG11917,4200566,4201261,+
b4002,zraP,EG11918,4201263,4201688,-
b4003,zraS,EG10008,4201926,4203323,+
b4004,zraR,EG10482,4203320,4204645,+
b4005,purD,EG10792,4204642,4205931,-
b4006,purH,EG10795,4205943,4207532,-
b4007,rrsE,EG30088,4208147,4209688,+
b4008,gltV,EG30034,4209774,4209849,+
b4009,rrlE,EG30081,4210043,4212946,+
b4010,rrfE,EG30074,4213040,4213159,+
b4011,yjaA,EG11206,4213234,4213617,+
b4012,yjaB,EG11207,4213680,4214123,-
b4013,metA,EG10581,4214280,4215209,+
b4014,aceB,EG10023,4215478,4217079,+
b4015,aceA,EG10022,4217109,4218413,+
b4016,aceK,EG10026,4218596,4220332,+
b4017,arpA,EG11208,4220301,4222487,-
b4018,iclR,EG10491,4222804,4223628,-
b4019,metH,EG10587,4223828,4227511,+
b4020,yjbB,EG11919,4227731,4229362,+
b4021,pepE,EG11920,4229453,4230142,-
b4022,rluF,EG11921,4230354,4231226,+
b4023,yjbD,EG11922,4231359,4231631,-
b4024,lysC,EG10550,4231884,4233233,-
b4025,pgi,EG10702,4233758,4235407,+
b4026,yjbE,EG11923,4235906,4236148,+
b4027,yjbF,EG11924,4236262,4236900,+
b4028,yjbG,EG11925,4236897,4237634,+
b4029,yjbH,EG11926,4237634,4239730,+
b4620,yjbT,G0-10606,4239777,4240055,-
b4030,psiE,EG11209,4240325,4240735,+
b4031,xylE,EG11076,4240779,4242254,-
b4032,malG,EG10556,4242626,4243516,-
b4033,malF,EG10555,4243531,4245075,-
b4034,malE,EG10554,4245229,4246419,-
b4035,malK,EG10558,4246784,4247899,+
b4036,lamB,EG10528,4247971,4249311,+
b4037,malM,EG10559,4249554,4250474,+
b4039,ubiC,EG11369,4252506,4253003,+
b4040,ubiA,EG11370,4253016,4253888,+
b4041,plsB,EG10740,4254043,4256466,-
b4042,dgkA,EG10224,4256637,4257005,+
b4043,lexA,EG10533,4257115,4257723,+
b4044,dinF,EG11491,4257742,4259121,+
b4045,yjbJ,EG11928,4259237,4259446,+
b4046,zur,EG11929,4259488,4260003,-
b4047,yjbL,EG11930,4260321,4260575,+
b4048,yjbM,EG11931,4260599,4261306,+
b4049,dusA,EG11932,4261669,4262706,+
b4050,pspG,EG11933,4262840,4263082,+
b4758,pspH,G0-16700,4263139,4263249,+
b4051,qorA,EG11492,4263248,4264231,-
b4052,dnaB,EG10236,4264314,4265729,+
b4053,alr,EG10001,4265782,4266861,+
b4054,tyrB,EG11040,4267114,4268307,+
b4621,yjbS,G0-10607,4268809,4269012,-
b4055,aphA,EG11934,4269414,4270127,+
b4056,yjbQ,EG11935,4270238,4270654,+
b4057,yjbR,EG11936,4270658,4271014,+
b4058,uvrA,EG11061,4271049,4273871,-
b4059,ssb,EG10976,4274125,4274661,+
b4060,yjcB,EG11937,4274760,4275041,-
b4061,pdeC,EG11938,4275471,4277057,+
b4062,soxS,EG10958,4277060,4277383,-
b4063,soxR,EG10957,4277469,4277933,+
b4459,ryjA,G0-8875,4277926,4278066,-
b4064,ghxP,EG11939,4278479,4279828,+
b4065,yjcE,EG11940,4279980,4281629,+
b4066,yjcF,EG11941,4281783,4283075,-
b4067,actP,EG11942,4283253,4284902,-
b4068,yjcH,EG11943,4284899,4285213,-
b4069,acs,EG11448,4285413,4287371,-
b4070,nrfA,EG11781,4287764,4289200,+
b4071,nrfB,EG11945,4289245,4289811,+
b4072,nrfC,EG11946,4289808,4290479,+
b4073,nrfD,EG11947,4290476,4291432,+
b4074,nrfE,EG11948,4291512,4293170,+
b4075,nrfF,EG11949,4293163,4293546,+
b4076,nrfG,EG11950,4293543,4294139,+
b4077,gltP,EG10405,4294481,4295794,+
b4078,yjcO,EG11951,4296436,4297125,-
b4079,fdhF,EG10285,4297219,4299366,-
b4080,mdtP,EG11952,4299564,4301030,-
b4081,mdtO,EG11953,4301027,4303078,-
b4082,mdtN,EG11954,4303078,4304109,-
b4622,ytcA,G0-10608,4304128,4304403,-
b4083,yjcS,EG11955,4304612,4306597,-
b4084,alsK,EG11956,4306870,4307799,-
b4085,alsE,EG11957,4307783,4308478,-
b4086,alsC,EG11958,4308489,4309469,-
b4087,alsA,EG11959,4309448,4310980,-
b4088,alsB,EG12458,4311107,4312042,-
b4089,alsR,G7821,4312101,4312991,-
b4090,rpiB,EG11827,4313350,4313799,+
b4487,yjdP,G0-9541,4313868,4314197,+
b4092,phnP,EG10725,4314344,4315102,-
b4093,phnO,EG10724,4315104,4315538,-
b4094,phnN,EG10723,4315525,4316082,-
b4095,phnM,EG10722,4316082,4317218,-
b4096,phnL,EG10721,4317215,4317895,-
b4097,phnK,EG10720,4318006,4318764,-
b4098,phnJ,EG10719,4318761,4319606,-
b4099,phnI,EG10718,4319599,4320663,-
b4100,phnH,EG10717,4320663,4321247,-
b4101,phnG,EG10716,4321244,4321696,-
b4102,phnF,EG10715,4321697,4322422,-
b4105,phnD,EG10714,4323336,4324352,-
b4106,phnC,EG10713,4324377,4325165,-
b4107,yjdN,EG10712,4325298,4325741,-
b4108,yjdM,EG10711,4326399,4326734,-
b4109,rdcA,EG11210,4327135,4329363,+
b4110,rdcB,G7823,4329360,4330238,+
b4111,proP,EG11612,4330502,4332004,+
b4703,pmrR,G0-10707,4332116,4332205,+
b4112,basS,EG11614,4332181,4333272,-
b4113,basR,EG11615,4333282,4333950,-
b4114,eptA,EG11613,4333947,4335590,-
b4115,adiC,EG12462,4335694,4337031,-
b4116,adiY,EG11966,4337168,4337929,-
b4117,adiA,EG11501,4338254,4340521,-
b4118,melR,EG11230,4340720,4341628,-
b4119,melA,EG10577,4341911,4343266,+
b4120,melB,EG10578,4343369,4344790,+
b4121,yjdF,G7825,4344929,4345558,-
b4122,fumB,EG10357,4345680,4347326,-
b4123,dcuB,EG10006,4347404,4348744,-
b4124,dcuR,G7826,4349315,4350034,-
b4125,dcuS,G7827,4350031,4351662,-
b4126,yjdI,G7828,4351843,4352073,+
b4127,yjdJ,G7829,4352085,4352357,+
b4128,ghoS,G7830,4352584,4352880,+
b4559,ghoT,G0-10472,4352908,4353081,+
b4129,lysU,EG10553,4353200,4354717,-
b4130,dtpC,EG12469,4354954,4356411,-
b4131,cadA,EG10131,4356470,4358617,-
b4132,cadB,EG10132,4358697,4360031,-
b4133,cadC,EG10133,4360396,4361934,-
b4134,pheU,EG30064,4362551,4362626,-
b4135,dicD,EG12176,4362733,4363308,-
b4136,dsbD,EG12178,4363345,4365042,-
b4137,cutA,EG12177,4365018,4365356,-
b4138,dcuA,EG11225,4365472,4366773,-
b4139,aspA,EG10095,4366891,4368327,-
b4140,fxsA,G7832,4368664,4369140,+
b4141,yjeH,G7833,4369156,4370412,-
b4142,groS,EG10600,4370688,4370981,+
b4143,groL,EG10599,4371025,4372671,+
b4144,yjeI,G7834,4372809,4373162,+
b4145,yjeJ,G7835,4373365,4374234,-
b4146,epmB,G7836,4374629,4375657,-
b4147,efp,EG12099,4375699,4376265,+
b4410,ecnA,G0-41,4376317,4376442,+
b4411,ecnB,G0-9562,4376553,4376699,+
b4148,gdx,EG11616,4376875,4377192,+
b4149,blc,G7837,4377189,4377722,-
b4150,ampC,EG10040,4377811,4378944,-
b4151,frdD,EG10333,4379007,4379366,-
b4152,frdC,EG10332,4379377,4379772,-
b4153,frdB,EG10331,4379783,4380517,-
b4154,frdA,EG10330,4380510,4382318,-
b4155,epmA,EG11211,4382643,4383620,+
b4156,yjeM,EG12475,4383839,4385341,+
b4157,yjeN,G7838,4385393,4385707,+
b4158,yjeO,G7839,4385704,4386018,+
b4159,mscM,G7840,4386047,4389370,-
b4160,psd,EG10775,4389392,4390360,-
b4161,rsgA,G7841,4390457,4391509,-
b4162,orn,G7842,4391604,4392149,+
b4163,glyV,EG30038,4392360,4392435,+
b4164,glyX,EG30040,4392472,4392547,+
b4165,glyY,EG30041,4392583,4392658,+
b4670,yjeV,G0-10642,4392892,4392945,+
b4166,queG,G7843,4392928,4394067,-
b4167,nnr,EG11758,4394066,4395613,+
b4168,tsaE,EG11757,4395585,4396046,+
b4169,amiB,EG11363,4396065,4397402,+
b4170,mutL,EG11281,4397412,4399259,+
b4171,miaA,EG10595,4399252,4400202,+
b4172,hfq,EG10438,4400288,4400596,+
b4173,hflX,EG10437,4400672,4401952,+
b4174,hflK,EG10436,4402038,4403297,+
b4175,hflC,EG10435,4403300,4404304,+
b4176,yjeT,G7844,4404386,4404583,+
b4177,purA,EG10790,4404687,4405985,+
b4178,nsrR,EG11212,4406190,4406615,+
b4179,rnr,EG11259,4406654,4409095,+
b4180,rlmB,G7845,4409275,4410006,+
b4181,yjfI,G7846,4410133,4410534,+
b4182,yjfJ,G7847,4410553,4411251,+
b4183,yjfK,G7848,4411302,4411961,+
b4184,yjfL,G7849,4411979,4412377,+
b4185,yjfM,G7850,4412387,4413025,+
b4186,yjfC,EG11812,4413028,4414191,+
b4187,aidB,EG11811,4414275,4415900,+
b4188,yjfN,G7851,4416017,4416292,-
b4189,bsmA,G7852,4416441,4416770,-
b4190,yjfP,G7853,4416952,4417701,+
b4191,ulaR,G7854,4417698,4418453,-
b4192,ulaG,G7855,4418561,4419625,-
b4193,ulaA,G7856,4419980,4421377,+
b4194,ulaB,EG12494,4421393,4421698,+
b4195,ulaC,EG12495,4421708,4422172,+
b4196,ulaD,G7858,4422186,4422836,+
b4197,ulaE,G7859,4422846,4423700,+
b4198,ulaF,G7860,4423700,4424386,+
b4199,yjfY,G7861,4424516,4424791,-
b4200,rpsF,EG10905,4425118,4425513,+
b4201,priB,EG10764,4425520,4425834,+
b4202,rpsR,EG10917,4425839,4426066,+
b4203,rplI,EG10870,4426108,4426557,+
b4204,yjfZ,G7862,4426628,4427422,-
b4206,ytfB,G7864,4428079,4428717,-
b4207,fklB,G7865,4428935,4429555,+
b4208,cycA,EG12504,4429864,4431276,+
b4209,ytfE,G7866,4431321,4431983,-
b4210,ytfF,G7867,4432091,4433056,-
b4211,qorB,G7868,4433164,4434024,-
b4212,ytfH,G7869,4434113,4434493,+
b4213,cpdB,EG10160,4434622,4436565,-
b4214,cysQ,EG10043,4436755,4437495,+
b4215,ytfI,G7870,4437707,4438645,+
b4216,ytfJ,G7871,4438708,4439262,-
b4217,ytfK,G7872,4439587,4439793,+
b4218,paeA,G7873,4439872,4441215,-
b4219,msrA,EG11433,4441538,4442176,-
b4220,tamA,G7874,4442382,4444115,+
b4221,tamB,G7875,4444112,4447891,+
b4222,ytfP,G7876,4447894,4448235,+
b4224,chpS,EG11250,4448447,4448698,+
b4225,chpB,EG12096,4448692,4449042,+
b4226,ppa,EG10755,4449122,4449652,-
b4227,gafA,EG12517,4449962,4450918,+
b4485,gafB,EG12518,4451058,4452560,+
b4230,gafC,EG12520,4452571,4453596,+
b4231,gafD,EG12439,4453583,4454578,+
b4232,fbp,EG10283,4454611,4455609,-
b4233,mpl,EG12440,4455785,4457158,+
b4234,yjgA,EG11410,4457314,4457865,-
b4235,tldE,EG10741,4457959,4459311,+
b4237,nrdG,G812,4459900,4460364,-
b4238,nrdD,EG11417,4460522,4462660,-
b4239,treC,EG11402,4463054,4464709,-
b4240,treB,EG12127,4464759,4466180,-
b4241,treR,EG12202,4466299,4467246,-
b4702,mgtL,G0-10689,4467431,4467484,+
b4242,mgtA,EG12525,4467625,4470321,+
b4243,ridA,G7877,4470527,4470913,-
b4244,pyrI,EG10811,4470986,4471447,-
b4245,pyrB,EG10805,4471460,4472395,-
b4246,pyrL,EG11279,4472399,4472533,-
b4248,yjgH,G7879,4472814,4473209,-
b4249,bdcA,G7880,4473340,4474053,-
b4251,bdcR,G7882,4474124,4474717,+
b4252,tabA,G7883,4474862,4475314,+
b4253,yjgL,G7884,4475437,4477251,+
b4254,argI,EG10069,4477307,4478311,-
b4255,rraB,G7885,4478473,4478889,+
b4256,yjgM,G7886,4479034,4479537,-
b4257,yjgN,G7887,4479730,4480926,+
b4258,valS,EG11067,4480982,4483837,-
b4259,holC,EG11413,4483837,4484280,-
b4260,pepA,EG10694,4484440,4485951,-
b4800,ytgA,G0-17046,4486105,4486155,+
b4261,lptF,G7888,4486218,4487318,+
b4262,lptG,G7889,4487318,4488400,+
b4263,yjgR,G7890,4488561,4490063,-
b4264,idnR,G7891,4490141,4491139,-
b4265,idnT,EG12539,4491206,4492525,-
b4266,idnO,G7892,4492587,4493351,-
b4267,idnD,G7893,4493375,4494406,-
